OrderID,OrderDate,customer_name,product_name,Quantity,price_per_carton,discount,revenue,cogs,location,sales_reps,payment_method,order_status,delivery_time
17015,44620,Real Treasure Christian Bookshop,500pcs in a jar,2,51600,0,103200,86000,Oyo,Yemi Akande,Bank Transfer,Delivered,1
17016,44620,Deprince Supermarket,100pcs in a jar,6,50400,0,302400,252000,Lagos,Chike Obi,Cash,Delivered,1
17017,44621,Deprince Supermarket,100pcs in a jar,6,50400,0,302400,252000,Lagos,Chike Obi,Cash,Delivered,1
17018,44621,Baptist Bookshop,500pcs in a jar,3,51600,0,154800,129000,Other,Ngozi Eze,Bank Transfer,Delivered,3
17019,44621,Ace Supermarket,100pcs in a jar,4,50400,0,201600,168000,Lagos,Adeola Johnson,Cash,Delivered,3
17020,44621,Deprince Supermarket,500pcs in a jar,4,51600,0,206400,172000,Lagos,Chike Obi,Bank Transfer,Delivered,2
17021,44621,Css Bookshop,100pcs in a jar,5,50400,0,252000,210000,Lagos,Ngozi Eze,Cash,Delivered,4
17022,44621,Css Bookshop,100pcs in a jar,3,50400,10,151200,126000,Lagos,Adeola Johnson,POS,Delivered,3
17023,44621,Bible Wonderland,100pcs in nylon,2,80000,0,160000,130000,Lagos,Abdul Mohammed,Bank Transfer,Delivered,1
17024,44621,Real Treasure Christian Bookshop,250pcs in a jar,1,51600,0,51600,43000,Oyo,Yemi Akande,Cash,Delivered,1
17025,44621,Deprince Supermarket,100pcs in nylon,9,80000,0,720000,585000,Lagos,Funmi Adebayo,Bank Transfer,Delivered,2
17026,44622,Deprince Supermarket,100pcs in nylon,9,80000,0,720000,585000,Lagos,Funmi Adebayo,Bank Transfer,Delivered,2
17027,44621,Css Bookshop,500pcs in a jar,8,51600,0,412800,344000,Lagos,Funmi Adebayo,Bank Transfer,Delivered,4
17028,44621,Css Bookshop,100pcs in a jar,10,50400,0,504000,420000,Lagos,Chike Obi,Bank Transfer,Delivered,1
17029,44621,Real Treasure Christian Bookshop,500pcs in a jar,4,51600,15,206400,172000,Oyo,Segun Adesina,Bank Transfer,Delivered,3
17031,44621,The Lamb Christian Bookshop,250pcs in a jar,7,51600,0,361200,301000,Osun,Afolabi Ige,Cash,Delivered,1
17032,44621,Deprince Supermarket,100pcs in a jar,8,50400,0,403200,336000,Lagos,Chike Obi,Bank Transfer,Delivered,1
17033,44621,Ace Supermarket,100pcs in nylon,6,80000,0,480000,390000,Lagos,Chike Obi,Bank Transfer,Delivered,1
17034,44621,The Lamb Christian Bookshop,250pcs in a jar,4,51600,0,206400,172000,Osun,Afolabi Ige,Cash,Delivered,3
17035,44621,Real Treasure Christian Bookshop,100pcs in nylon,2,80000,5,160000,130000,Oyo,Segun Adesina,Bank Transfer,Delivered,4
17036,44621,The Lamb Christian Bookshop,250pcs in a jar,3,51600,0,154800,129000,Osun,Afolabi Ige,Bank Transfer,Delivered,2
17037,44621,Css Bookshop,100pcs in nylon,3,80000,0,240000,195000,Lagos,Chike Obi,Cash,Delivered,3
17038,44621,Css Bookshop,100pcs in a jar,2,50400,0,100800,84000,Lagos,Ngozi Eze,Bank Transfer,Delivered,1
17039,44621,Baptist Bookshop,100pcs in a jar,3,50400,0,151200,126000,Abuja,Ngozi Eze,Cash,Delivered,2
17040,44621,Bible Wonderland,100pcs in a jar,4,50400,0,201600,168000,Lagos,Chike Obi,Credit,Delivered,3
17041,44621,The Lamb Christian Bookshop,250pcs in a jar,1,51600,10,51600,-43000,Osun,Afolabi Ige,POS,Delivered,1
17042,44621,Baptist Bookshop,250pcs in a jar,1,51600,0,51600,43000,Abuja,,Bank Transfer,Delivered,1
17043,44621,The Lamb Christian Bookshop,250pcs in a jar,1,51600,0,51600,43000,Osun,Afolabi Ige,Bank Transfer,Delivered,1
17044,44621,Baptist Bookshop,500pcs in a jar,2,51600,0,103200,86000,Abuja,Abdul Mohammed,Bank Transfer,Delivered,1
17045,44621,Real Treasure Christian Bookshop,100pcs in a jar,15,50400,0,756000,630000,Oyo,Abdul Mohammed,Bank Transfer,Delivered,4
17046,44621,Baptist Bookshop,100pcs in a jar,1,50400,0,50400,42000,Abuja,Ngozi Eze,POS,Delivered,2
17047,44621,Bradenburg Multichoice,500pcs in a jar,10,51600,0,516000,430000,Ogun,Bisi Awolowo,POS,Delivered,1
17048,44621,Css Bookshop,100pcs in a jar,3,50400,0,151200,126000,Lagos,Adeola Johnson,Bank Transfer,Delivered,1
17049,44621,The Lamb Christian Bookshop,100pcs in nylon,3,80000,0,240000,195000,Osun,Afolabi Ige,POS,Delivered,1
17050,44622,Ace Supermarket,250pcs in a jar,198,51600,0,10216800,8514000,Lagos,Chike Obi,Bank Transfer,Delivered,7
17051,44622,Real Treasure Christian Bookshop,250pcs in a jar,2,51600,0,103200,86000,Oyo,Yemi Akande,Bank Transfer,Delivered,1
17052,44622,Deprince Supermarket,100pcs in a jar,23,50400,0,1159200,966000,Lagos,Funmi Adebayo,Cash,Delivered,2
17053,44622,Bible Wonderland,100pcs in nylon,30,80000,0,2400000,1950000,Lagos,Funmi Adebayo,Bank Transfer,Delivered,5
17054,44623,Bible Wonderland,100pcs in nylon,30,80000,0,2400000,1950000,Lagos,Funmi Adebayo,Bank Transfer,Delivered,5
17055,44622,Css Bookshop,100pcs in a jar,6,50400,0,302400,252000,Lagos,Adeola Johnson,Bank Transfer,Pending,2
17056,44622,Deprince Supermarket,250pcs in a jar,9,51600,0,464400,387000,Lagos,Chike Obi,Bank Transfer,Delivered,1
17057,44622,Real Treasure Christian Bookshop,100pcs in nylon,2,80000,0,160000,130000,Oyo,Segun Adesina,Cash,Delivered,1
17058,44622,Baptist Bookshop,100pcs in nylon,2,80000,0,160000,130000,Abuja,,Bank Transfer,Delivered,6
17059,44622,Real Treasure Christian Bookshop,100pcs in a jar,10,50400,5,504000,420000,Oyo,Yemi Akande,Cash,Delivered,7
17060,44622,Ace Supermarket,500pcs in a jar,8,51600,0,412800,344000,Lagos,Chike Obi,Cash,Pending,2
17061,44622,Bible Wonderland,100pcs in nylon,1,80000,0,80000,65000,Lagos,Funmi Adebayo,Bank Transfer,Delivered,3
17062,44622,Css Bookshop,100pcs in nylon,2,80000,0,160000,130000,Lagos,Funmi Adebayo,POS,Delivered,1
17063,44622,Deprince Supermarket,500pcs in a jar,17,51600,0,877200,731000,Lagos,Adeola Johnson,POS,Delivered,2
17064,44622,Bible Wonderland,250pcs in a jar,4,51600,0,206400,172000,Lagos,Adeola Johnson,Cash,Delivered,1
17065,44622,Deprince Supermarket,500pcs in a jar,14,51600,0,722400,602000,Lagos,Adeola Johnson,Bank Transfer,Delivered,2
17066,44622,Baptist Bookshop,100pcs in a jar,4,50400,0,201600,168000,Abuja,Ngozi Eze,Cash,Delivered,2
17067,44622,Baptist Bookshop,250pcs in a jar,4,51600,0,206400,172000,Abuja,,Bank Transfer,Delivered,2
17068,44622,Baptist Bookshop,250pcs in a jar,3,51600,0,154800,129000,Abuja,,Bank Transfer,Delivered,3
17070,44622,Baptist Bookshop,100pcs in nylon,2,80000,0,160000,-130000,Abuja,Abdul Mohammed,Bank Transfer,Delivered,2
17071,44622,Ace Supermarket,250pcs in a jar,13,51600,0,670800,559000,Lagos,Adeola Johnson,Bank Transfer,Delivered,32
17072,44622,Css Bookshop,100pcs in nylon,9,80000,0,720000,585000,Lagos,Funmi Adebayo,Cash,Pending,2
17073,44622,The Lamb Christian Bookshop,100pcs in nylon,3,80000,0,240000,195000,Osun,Afolabi Ige,Cash,Delivered,3
17074,44622,Bible Wonderland,100pcs in a jar,5,50400,0,252000,210000,Lagos,Funmi Adebayo,Bank Transfer,Delivered,1
17075,44622,Deprince Supermarket,500pcs in a jar,20,51600,0,1032000,860000,Lagos,Funmi Adebayo,Bank Transfer,Delivered,1
17076,44622,Baptist Bookshop,100pcs in nylon,7,80000,0,560000,455000,Abuja,,POS,Delivered,4
17077,44623,Baptist Bookshop,100pcs in a jar,2,50400,0,100800,84000,,,Bank Transfer,Delivered,2
17078,44623,Bible Wonderland,500pcs in a jar,3,51600,0,154800,129000,Lagos,Chike Obi,Bank Transfer,Delivered,1
17079,44623,Bradenburg Multichoice,500pcs in a jar,25,51600,0,1290000,1075000,Ogun,Tunde Ogunleye,Bank Transfer,Delivered,1
17080,44623,Bradenburg Multichoice,100pcs in a jar,2,50400,0,100800,84000,Ogun,Tunde Ogunleye,Bank Transfer,Delivered,6
17081,44623,Css Bookshop,100pcs in a jar,3,50400,0,151200,126000,Lagos,Funmi Adebayo,Bank Transfer,Delivered,1
17082,44623,Baptist Bookshop,100pcs in a jar,1,50400,0,50400,42000,Lagos,Ngozi Eze,POS,Delivered,1
17083,44623,Css Bookshop,500pcs in a jar,2,51600,0,103200,86000,Lagos,Adeola Johnson,Cash,Delivered,1
17084,44623,Real Treasure Christian Bookshop,500pcs in a jar,5,51600,0,258000,215000,Oyo,Yemi Akande,Bank Transfer,Delivered,7
17085,44623,Real Treasure Christian Bookshop,100pcs in a jar,3,50400,0,151200,126000,Oyo,Yemi Akande,Credit,Pending,1
17086,44623,Css Bookshop,250pcs in a jar,4,51600,0,206400,172000,Lagos,Chike Obi,Cash,Delivered,3
17087,44623,Deprince Supermarket,100pcs in a jar,10,50400,0,504000,420000,Lagos,Chike Obi,POS,Delivered,1
17088,44623,Bradenburg Multichoice,250pcs in a jar,17,51600,0,877200,731000,Ogun,Ngozi Eze,Cash,Delivered,1
17089,44623,The Lamb Christian Bookshop,100pcs in a jar,2,50400,0,100800,84000,Osun,Afolabi Ige,POS,Delivered,1
17090,44623,Bradenburg Multichoice,250pcs in a jar,8,51600,5,412800,344000,Ogun,Tunde Ogunleye,Cash,Delivered,12
17091,44623,Deprince Supermarket,100pcs in a jar,36,50400,10,1814400,1512000,Lagos,Funmi Adebayo,Bank Transfer,Delivered,1
17092,44623,Bradenburg Multichoice,100pcs in nylon,57,80000,0,4560000,3705000,Ogun,Tunde Ogunleye,Cash,Delivered,3
17093,44623,Ace Supermarket,100pcs in a jar,10,50400,0,504000,420000,Lagos,Funmi Adebayo,Bank Transfer,Delivered,1
17094,44623,Deprince Supermarket,500pcs in a jar,6,51600,0,309600,258000,Other,Ngozi Eze,Bank Transfer,Delivered,1
17095,44623,Deprince Supermarket,100pcs in nylon,8,80000,0,640000,520000,Lagos,Abdul Mohammed,Cash,Delivered,6
17096,44623,Css Bookshop,250pcs in a jar,2,51600,0,103200,86000,Lagos,Funmi Adebayo,Bank Transfer,Delivered,3
17097,44623,Deprince Supermarket,100pcs in a jar,28,50400,0,1411200,1176000,Lagos,Funmi Adebayo,Bank Transfer,Delivered,5
17098,44623,Deprince Supermarket,500pcs in a jar,46,51600,0,2373600,1978000,Lagos,Funmi Adebayo,Cash,Delivered,2
17099,44623,Deprince Supermarket,100pcs in nylon,12,80000,0,960000,780000,Lagos,Funmi Adebayo,POS,Delivered,1
17100,44623,Bradenburg Multichoice,100pcs in nylon,17,80000,0,1360000,1105000,Lagos,Abdul Mohammed,Bank Transfer,Delivered,40
17101,44623,Bradenburg Multichoice,100pcs in nylon,9,80000,15,720000,585000,Ogun,Tunde Ogunleye,Bank Transfer,Delivered,3
17102,44623,Ace Supermarket,500pcs in a jar,18,51600,0,928800,774000,Lagos,Chike Obi,Cash,Delivered,3
17103,44623,Bible Wonderland,500pcs in a jar,5,51600,0,258000,215000,Lagos,Funmi Adebayo,Cash,Delivered,2
17104,44623,Css Bookshop,250pcs in a jar,3,51600,0,154800,129000,Lagos,Funmi Adebayo,Bank Transfer,Delivered,7
17106,44623,Css Bookshop,500pcs in a jar,3,51600,0,154800,129000,Lagos,Adeola Johnson,Cash,Delivered,1
17107,44623,Deprince Supermarket,250pcs in a jar,66,51600,0,3405600,2838000,,Ngozi Eze,Bank Transfer,Delivered,1
17108,44623,Ace Supermarket,100pcs in a jar,17,50400,0,856800,714000,Lagos,Funmi Adebayo,Bank Transfer,Delivered,20
17109,44623,Ace Supermarket,250pcs in a jar,38,51600,0,1960800,1634000,Lagos,Funmi Adebayo,Cash,Delivered,28
17110,44623,Ace Supermarket,100pcs in nylon,4,80000,0,320000,260000,Lagos,Ngozi Eze,Bank Transfer,Delivered,8
17111,44623,Real Treasure Christian Bookshop,250pcs in a jar,3,51600,0,154800,129000,Oyo,Segun Adesina,Bank Transfer,Delivered,7
17112,44623,Deprince Supermarket,100pcs in nylon,5,80000,0,400000,325000,Lagos,Funmi Adebayo,Credit,Delivered,1
17113,44623,Bradenburg Multichoice,100pcs in a jar,9,50400,0,453600,378000,Ogun,Bisi Awolowo,Bank Transfer,Delivered,5
17114,44623,Real Treasure Christian Bookshop,500pcs in a jar,6,51600,0,309600,258000,Oyo,Yemi Akande,Bank Transfer,Pending,3
17115,44624,Real Treasure Christian Bookshop,500pcs in a jar,18,51600,0,928800,774000,Oyo,Segun Adesina,Cash,Delivered,1
17116,44624,Css Bookshop,100pcs in a jar,4,50400,0,201600,168000,Lagos,,Cash,Delivered,2
17117,44624,Deprince Supermarket,100pcs in nylon,5,80000,0,400000,325000,Lagos,Chike Obi,Cash,Delivered,1
17118,44624,Css Bookshop,250pcs in a jar,3,51600,0,154800,129000,Lagos,Adeola Johnson,POS,Delivered,2
17119,44624,Deprince Supermarket,250pcs in a jar,14,51600,10,722400,602000,Lagos,Adeola Johnson,Cash,Delivered,36
17120,44625,Deprince Supermarket,250pcs in a jar,14,51600,10,722400,602000,Lagos,Adeola Johnson,Cash,Delivered,36
17121,44624,Deprince Supermarket,250pcs in a jar,11,51600,0,567600,473000,Lagos,Chike Obi,Bank Transfer,Delivered,1
17122,44624,Deprince Supermarket,100pcs in nylon,33,80000,0,2640000,-2145000,Lagos,Adeola Johnson,Bank Transfer,Delivered,1
17123,44624,Ace Supermarket,100pcs in a jar,24,50400,0,1209600,1008000,Lagos,Funmi Adebayo,Bank Transfer,Delivered,1
17124,44624,Bradenburg Multichoice,100pcs in a jar,16,50400,0,806400,672000,Ogun,Bisi Awolowo,Bank Transfer,Delivered,1
17125,44624,Css Bookshop,100pcs in a jar,3,50400,0,151200,126000,Lagos,Chike Obi,Bank Transfer,Delivered,1
17127,44624,Ace Supermarket,500pcs in a jar,9,51600,0,464400,387000,Lagos,Abdul Mohammed,POS,Delivered,6
17128,44624,Baptist Bookshop,500pcs in a jar,2,51600,0,103200,86000,Abuja,Ngozi Eze,Cash,Delivered,1
17129,44624,Ace Supermarket,250pcs in a jar,19,51600,0,980400,817000,Lagos,Chike Obi,Bank Transfer,Delivered,1
17130,44624,Bible Wonderland,100pcs in a jar,1,50400,0,50400,42000,Lagos,Funmi Adebayo,Bank Transfer,Delivered,3
17131,44624,Baptist Bookshop,100pcs in nylon,2,80000,0,160000,130000,Abuja,Abdul Mohammed,Cash,Delivered,22
17132,44624,Baptist Bookshop,500pcs in a jar,4,51600,0,206400,172000,Abuja,Abdul Mohammed,Cash,Delivered,1
17133,44624,Css Bookshop,250pcs in a jar,5,51600,0,258000,215000,Lagos,Chike Obi,Cash,Delivered,3
17134,44624,Ace Supermarket,500pcs in a jar,50,51600,0,2580000,2150000,Lagos,Adeola Johnson,Cash,Delivered,1
17135,44624,Css Bookshop,100pcs in a jar,3,50400,0,151200,126000,Lagos,Abdul Mohammed,Bank Transfer,Delivered,1
17136,44624,Baptist Bookshop,500pcs in a jar,2,51600,0,103200,86000,Abuja,Ngozi Eze,POS,Delivered,1
17137,44624,Baptist Bookshop,100pcs in nylon,5,80000,0,400000,325000,Abuja,Ngozi Eze,POS,Delivered,1
17138,44625,Baptist Bookshop,100pcs in nylon,5,80000,0,400000,325000,Abuja,Ngozi Eze,POS,Delivered,1
17139,44624,Css Bookshop,100pcs in a jar,3,50400,0,151200,126000,Lagos,Adeola Johnson,POS,Delivered,2
17140,44624,Real Treasure Christian Bookshop,500pcs in a jar,1,51600,0,51600,43000,Oyo,Segun Adesina,POS,Pending,4
17142,44624,Bradenburg Multichoice,100pcs in nylon,9,80000,0,720000,585000,Ogun,Bisi Awolowo,Bank Transfer,Delivered,3
17143,44624,The Lamb Christian Bookshop,100pcs in a jar,1,50400,0,50400,42000,Osun,Afolabi Ige,Bank Transfer,Delivered,1
17144,44624,Css Bookshop,500pcs in a jar,1,51600,0,51600,43000,Lagos,Ngozi Eze,POS,Delivered,1
17145,44624,Deprince Supermarket,100pcs in nylon,6,80000,0,480000,390000,Lagos,Funmi Adebayo,Bank Transfer,Delivered,1
17146,44624,Baptist Bookshop,250pcs in a jar,1,51600,0,51600,43000,Abuja,Abdul Mohammed,Bank Transfer,Delivered,1
17147,44624,Deprince Supermarket,250pcs in a jar,35,51600,0,1806000,1505000,Lagos,Funmi Adebayo,Cash,Delivered,2
17148,44624,Css Bookshop,100pcs in a jar,4,50400,0,201600,168000,Lagos,Adeola Johnson,Credit,Delivered,1
17149,44624,The Lamb Christian Bookshop,250pcs in a jar,4,51600,0,206400,172000,Osun,Afolabi Ige,Cash,Cancelled,2
17150,44624,Deprince Supermarket,100pcs in nylon,7,80000,0,560000,455000,Lagos,Adeola Johnson,Bank Transfer,Delivered,1
17151,44624,Real Treasure Christian Bookshop,500pcs in a jar,6,51600,0,309600,258000,Oyo,Segun Adesina,Bank Transfer,Delivered,8
17152,44624,Bible Wonderland,250pcs in a jar,4,51600,0,206400,172000,Lagos,Funmi Adebayo,Bank Transfer,Delivered,2
17153,44625,Baptist Bookshop,100pcs in a jar,7,50400,0,352800,294000,Abuja,Abdul Mohammed,Bank Transfer,Delivered,2
17154,44625,Ace Supermarket,100pcs in nylon,26,80000,0,2080000,1690000,Lagos,Chike Obi,Cash,Delivered,1
17155,44625,Deprince Supermarket,100pcs in a jar,6,50400,0,302400,252000,Lagos,Adeola Johnson,Bank Transfer,Delivered,1
17156,44625,Bible Wonderland,250pcs in a jar,2,51600,0,103200,86000,Lagos,Chike Obi,Cash,Delivered,1
17157,44625,The Lamb Christian Bookshop,250pcs in a jar,2,51600,0,103200,86000,Osun,Afolabi Ige,Bank Transfer,Delivered,25
17159,44625,Baptist Bookshop,250pcs in a jar,4,51600,0,206400,172000,Abuja,Abdul Mohammed,Cash,Delivered,3
17160,44626,Bradenburg Multichoice,100pcs in a jar,4,50400,0,201600,168000,Ogun,Bisi Awolowo,POS,Delivered,2
17161,44626,Real Treasure Christian Bookshop,500pcs in a jar,2,51600,0,103200,86000,Oyo,Segun Adesina,Bank Transfer,Delivered,5
17163,44626,Bradenburg Multichoice,100pcs in nylon,5,80000,0,400000,325000,Ogun,Tunde Ogunleye,Cash,Delivered,3
17164,44627,Bradenburg Multichoice,100pcs in nylon,5,80000,0,400000,325000,Ogun,Tunde Ogunleye,Cash,Delivered,3
17165,44626,Baptist Bookshop,500pcs in a jar,10,51600,0,516000,-430000,Abuja,Abdul Mohammed,Cash,Delivered,2
17166,44626,Css Bookshop,100pcs in nylon,1,80000,0,80000,65000,Lagos,Funmi Adebayo,Cash,Pending,1
17167,44627,Css Bookshop,100pcs in nylon,1,80000,0,80000,65000,Lagos,Funmi Adebayo,Cash,Pending,1
17168,44626,Deprince Supermarket,500pcs in a jar,39,51600,0,2012400,1677000,Lagos,Chike Obi,Bank Transfer,Pending,6
17169,44626,Bradenburg Multichoice,250pcs in a jar,23,51600,0,1186800,-989000,Ogun,Tunde Ogunleye,Bank Transfer,Delivered,5
17170,44626,Bible Wonderland,100pcs in nylon,8,80000,0,640000,520000,Lagos,Chike Obi,Bank Transfer,Delivered,1
17171,44626,Ace Supermarket,500pcs in a jar,10,51600,0,516000,430000,Lagos,Abdul Mohammed,Bank Transfer,Delivered,1
17172,44626,Real Treasure Christian Bookshop,250pcs in a jar,6,51600,5,309600,258000,Oyo,Segun Adesina,Bank Transfer,Delivered,1
17173,44627,Baptist Bookshop,250pcs in a jar,2,51600,0,103200,86000,Abuja,Ngozi Eze,Cash,Delivered,1
17174,44627,Baptist Bookshop,100pcs in nylon,1,80000,0,80000,65000,Abuja,Ngozi Eze,Cash,Delivered,1
17175,44627,The Lamb Christian Bookshop,100pcs in a jar,3,50400,0,151200,126000,Osun,Afolabi Ige,Cash,Delivered,4
17176,44627,Baptist Bookshop,100pcs in a jar,11,50400,0,554400,462000,Abuja,Abdul Mohammed,POS,Delivered,3
17177,44627,Deprince Supermarket,500pcs in a jar,32,51600,10,1651200,1376000,Lagos,Chike Obi,Cash,Delivered,1
17178,44627,Ace Supermarket,250pcs in a jar,10,51600,0,516000,430000,Lagos,Chike Obi,POS,Delivered,2
17179,44627,Real Treasure Christian Bookshop,500pcs in a jar,1,51600,0,51600,43000,Oyo,Yemi Akande,Cash,Delivered,1
17180,44627,Real Treasure Christian Bookshop,250pcs in a jar,3,51600,0,154800,129000,Oyo,Segun Adesina,Credit,Delivered,1
17181,44627,Css Bookshop,100pcs in nylon,2,80000,0,160000,130000,Lagos,Adeola Johnson,Credit,Delivered,1
17182,44627,Css Bookshop,100pcs in a jar,2,50400,0,100800,84000,Lagos,Abdul Mohammed,Bank Transfer,Delivered,10
17183,44628,Css Bookshop,100pcs in a jar,2,50400,0,100800,84000,Lagos,Abdul Mohammed,Bank Transfer,Delivered,10
17184,44627,Css Bookshop,500pcs in a jar,3,51600,0,154800,129000,Lagos,Adeola Johnson,Bank Transfer,Delivered,2
17185,44627,The Lamb Christian Bookshop,100pcs in a jar,2,50400,0,100800,84000,Osun,Afolabi Ige,Bank Transfer,Delivered,1
17186,44627,Css Bookshop,250pcs in a jar,2,51600,0,103200,86000,Lagos,Adeola Johnson,Bank Transfer,Delivered,1
17187,44627,Css Bookshop,100pcs in nylon,3,80000,5,240000,195000,Lagos,Adeola Johnson,Bank Transfer,Delivered,6
17188,44627,The Lamb Christian Bookshop,100pcs in nylon,2,80000,0,160000,130000,Osun,Afolabi Ige,Bank Transfer,Delivered,4
17189,44627,Real Treasure Christian Bookshop,250pcs in a jar,3,51600,0,154800,129000,Oyo,Segun Adesina,Bank Transfer,Delivered,4
17190,44627,Deprince Supermarket,500pcs in a jar,9,51600,0,464400,387000,Lagos,Chike Obi,Cash,Delivered,1
17191,44627,Real Treasure Christian Bookshop,100pcs in a jar,1,50400,0,50400,42000,Oyo,Yemi Akande,POS,Delivered,1
17192,44627,Ace Supermarket,100pcs in a jar,1,50400,0,50400,42000,Lagos,Adeola Johnson,Bank Transfer,Delivered,3
17193,44627,Real Treasure Christian Bookshop,250pcs in a jar,5,51600,0,258000,215000,Oyo,Yemi Akande,Cash,Delivered,3
17194,44627,Real Treasure Christian Bookshop,100pcs in a jar,2,50400,0,100800,84000,Oyo,Yemi Akande,Cash,Delivered,1
17195,44627,Deprince Supermarket,500pcs in a jar,10,51600,15,516000,430000,Lagos,Chike Obi,Bank Transfer,Delivered,3
17196,44627,Baptist Bookshop,100pcs in a jar,3,50400,0,151200,126000,Abuja,Ngozi Eze,Bank Transfer,Delivered,2
17197,44627,The Lamb Christian Bookshop,500pcs in a jar,2,51600,0,103200,86000,Osun,Afolabi Ige,Bank Transfer,Delivered,5
17198,44627,Real Treasure Christian Bookshop,100pcs in a jar,1,50400,0,50400,42000,Oyo,Ngozi Eze,Bank Transfer,Pending,1
17199,44627,Bible Wonderland,100pcs in a jar,4,50400,0,201600,168000,Lagos,Chike Obi,Cash,Delivered,3
17200,44627,Real Treasure Christian Bookshop,500pcs in a jar,2,51600,0,103200,86000,Oyo,Yemi Akande,Bank Transfer,Delivered,5
17202,44628,The Lamb Christian Bookshop,100pcs in a jar,7,50400,0,352800,294000,Osun,Afolabi Ige,POS,Delivered,1
17203,44628,Deprince Supermarket,100pcs in nylon,5,80000,0,400000,325000,Lagos,Chike Obi,Cash,Delivered,7
17204,44628,Deprince Supermarket,500pcs in a jar,10,51600,0,516000,430000,Lagos,Adeola Johnson,Bank Transfer,Delivered,1
17205,44628,Ace Supermarket,100pcs in a jar,12,50400,5,604800,504000,Lagos,Funmi Adebayo,Bank Transfer,Delivered,5
17206,44628,Baptist Bookshop,100pcs in a jar,2,50400,0,100800,84000,Abuja,Abdul Mohammed,Bank Transfer,Delivered,2
17207,44628,Baptist Bookshop,100pcs in a jar,4,50400,0,201600,168000,Abuja,,Bank Transfer,Delivered,4
17208,44628,Baptist Bookshop,250pcs in a jar,3,51600,0,154800,129000,Abuja,Ngozi Eze,Bank Transfer,Returned,2
17209,44628,The Lamb Christian Bookshop,100pcs in nylon,3,80000,0,240000,195000,Osun,Afolabi Ige,Cash,Delivered,1
17210,44628,Baptist Bookshop,500pcs in a jar,3,51600,0,154800,129000,Abuja,Abdul Mohammed,Bank Transfer,Delivered,1
17211,44628,Bible Wonderland,250pcs in a jar,6,51600,0,309600,258000,Lagos,Funmi Adebayo,Bank Transfer,Delivered,1
17212,44628,Bible Wonderland,100pcs in a jar,4,50400,0,201600,168000,Lagos,Adeola Johnson,Bank Transfer,Delivered,4
17213,44628,Bradenburg Multichoice,500pcs in a jar,15,51600,0,774000,645000,Ogun,Ngozi Eze,Bank Transfer,Delivered,3
17214,44628,Baptist Bookshop,100pcs in a jar,4,50400,10,201600,168000,Abuja,Abdul Mohammed,Cash,Delivered,8
17216,44628,Baptist Bookshop,250pcs in a jar,3,51600,0,154800,129000,Abuja,Abdul Mohammed,Bank Transfer,Delivered,3
17217,44628,Css Bookshop,100pcs in nylon,4,80000,0,320000,260000,Lagos,Funmi Adebayo,Bank Transfer,Delivered,2
17218,44628,The Lamb Christian Bookshop,500pcs in a jar,4,51600,0,206400,172000,Osun,Afolabi Ige,Bank Transfer,Delivered,7
17219,44629,The Lamb Christian Bookshop,500pcs in a jar,4,51600,0,206400,172000,Osun,Afolabi Ige,Bank Transfer,Delivered,7
17220,44628,Real Treasure Christian Bookshop,250pcs in a jar,2,51600,0,103200,86000,Oyo,Segun Adesina,Bank Transfer,Delivered,1
17221,44629,Bible Wonderland,100pcs in a jar,2,50400,0,100800,84000,Lagos,Funmi Adebayo,Credit,Delivered,3
17222,44629,Baptist Bookshop,100pcs in nylon,2,80000,0,160000,130000,Abuja,Abdul Mohammed,Cash,Delivered,2
17223,44629,Deprince Supermarket,100pcs in nylon,11,80000,0,880000,715000,Lagos,Adeola Johnson,Cash,Delivered,4
17224,44629,Bible Wonderland,500pcs in a jar,4,51600,0,206400,172000,Lagos,Adeola Johnson,Cash,Delivered,3
17225,44629,Deprince Supermarket,500pcs in a jar,5,51600,0,258000,215000,Lagos,Chike Obi,Bank Transfer,Delivered,3
17226,44629,The Lamb Christian Bookshop,500pcs in a jar,6,51600,0,309600,258000,Osun,Afolabi Ige,Bank Transfer,Delivered,4
17227,44629,Real Treasure Christian Bookshop,250pcs in a jar,11,51600,0,567600,473000,Oyo,Segun Adesina,Bank Transfer,Delivered,5
17228,44629,Deprince Supermarket,100pcs in nylon,53,80000,0,4240000,3445000,Lagos,Ngozi Eze,Cash,Delivered,2
17229,44629,Bible Wonderland,100pcs in nylon,4,80000,0,320000,-260000,Lagos,Funmi Adebayo,Cash,Delivered,6
17230,44629,The Lamb Christian Bookshop,100pcs in nylon,4,80000,0,320000,260000,Osun,Afolabi Ige,Credit,Delivered,1
17231,44629,Bradenburg Multichoice,100pcs in a jar,4,50400,5,201600,168000,Ogun,Tunde Ogunleye,POS,Delivered,1
17232,44629,Css Bookshop,500pcs in a jar,3,51600,0,154800,129000,Lagos,Adeola Johnson,Cash,Delivered,1
17233,44629,Deprince Supermarket,500pcs in a jar,14,51600,5,722400,602000,Lagos,Chike Obi,POS,Delivered,1
17234,44629,Deprince Supermarket,100pcs in nylon,68,80000,0,5440000,4420000,Lagos,Chike Obi,Cash,Delivered,2
17235,44630,Deprince Supermarket,100pcs in nylon,68,80000,0,5440000,4420000,Lagos,Chike Obi,Cash,Delivered,2
17236,44629,Deprince Supermarket,500pcs in a jar,9,51600,0,464400,387000,Lagos,Chike Obi,Cash,Delivered,1
